x,y,z,cosx,cosy,cosz,element,stage,raynum
-0.0493,-0.535,-0.0063,1e-16,0e+00,-1,13,1,1270
-0.0511,0.0599,1.5,-0.00112,0.367,0.93,-2,1,1270
0.495,-0.683,0.00351,1e-16,0e+00,-1,9,1,1271
0.0384,0.0782,1.5,-0.262,0.438,0.86,-2,1,1271
-0.316,0.192,0.00537,1e-16,0e+00,-1,46,1,1272
-0.0292,0.0453,1.5,0.187,-0.0962,0.978,-2,1,1272
-0.262,0.776,0.0136,1e-16,0e+00,-1,74,1,1273
0.04,0.0185,1.5,0.178,-0.447,0.877,-2,1,1273
-0.364,-0.478,-0.00145,8e-17,3e-17,-1,17,1,1274
0.0836,-0.0386,1.5,0.275,0.27,0.923,-2,1,1274
0.342,-0.0723,0.00215,1e-16,0e+00,-1,36,1,1275
0.0518,0.0719,1.5,-0.189,0.0941,0.977,-2,1,1275
0.023,0.666,-0.0105,1e-16,0e+00,-1,76,1,1276
0.0294,-0.0902,1.5,0.00383,-0.447,0.894,-2,1,1276
-0.204,-0.415,0.00135,1e-16,0e+00,-1,19,1,1277
-0.0535,0.0222,1.5,0.096,0.279,0.956,-2,1,1277
-0.15,-0.553,-0.00242,1e-16,0e+00,-1,12,1,1278
-0.0055,0.0334,1.5,0.0892,0.362,0.928,-2,1,1278
-0.4,0.287,-0.00331,1e-16,0e+00,-1,52,1,1279
0.0429,-0.00734,1.5,0.278,-0.185,0.943,-2,1,1279
-0.106,0.383,-0.00787,1e-16,0e+00,-1,61,1,1280
0.0347,-0.0528,1.5,0.089,-0.276,0.957,-2,1,1280
-0.0565,0.0396,1.501,1e-16,0e+00,-1,1,1,1281
-0.00766,-0.00347,1.501,1e-16,0e+00,-1,1,1,1282
-0.455,0.196,0.0066,8e-17,0e+00,-1,45,1,1283
-0.0162,0.0563,1.5,0.281,-0.0892,0.956,-2,1,1283
0.485,-0.577,0.0101,8e-17,3e-17,-1,16,1,1284
0.0389,0.0276,1.5,-0.268,0.362,0.893,-2,1,1284
-0.0114,0.369,-0.00805,1e-16,0e+00,-1,62,1,1285
-0.0107,-0.0715,1.5,0.000392,-0.281,0.96,-2,1,1285
0.36,0.109,-0.0109,1e-16,0e+00,-1,51,1,1286
-0.0752,-0.0329,1.5,-0.276,-0.0898,0.957,-2,1,1286
-0.312,-0.186,0.00474,1e-16,0e+00,-1,32,1,1287
-0.033,-0.0446,1.5,0.183,0.0925,0.979,-2,1,1287
0.113,0.374,-0.00869,1e-16,0e+00,-1,63,1,1288
-0.0283,-0.0602,1.5,-0.0897,-0.276,0.957,-2,1,1288
-0.12,-0.292,-0.000248,1e-16,0e+00,-1,26,1,1289
0.0304,-0.00679,1.5,0.0979,0.186,0.978,-2,1,1289
-0.382,0.576,-0.00465,1e-16,-3e-17,-1,66,1,1290
0.074,-0.0318,1.5,0.27,-0.361,0.893,-2,1,1290
-0.0772,-0.732,0.00218,1e-16,-3e-17,-1,5,1,1291
0.072,0.0172,1.5,0.0887,0.446,0.891,-2,1,1291
0.305,0.164,0.00308,1e-16,0e+00,-1,50,1,1292
0.0175,0.0226,1.5,-0.188,-0.0925,0.978,-2,1,1292
-0.376,-0.449,-0.00379,8e-17,3e-17,-1,17,1,1293
0.0694,-0.00666,1.5,0.273,0.271,0.923,-2,1,1293
-0.387,0.577,-0.00373,1e-16,-3e-17,-1,66,1,1294
0.0639,-0.0225,1.5,0.269,-0.357,0.895,-2,1,1294
-0.294,-0.532,-0.00581,1e-16,0e+00,-1,11,1,1295
-0.000632,0.0614,1.5,0.178,0.361,0.915,-2,1,1295
-0.289,0.446,0.00339,1e-16,0e+00,-1,60,1,1296
-0.00396,0.0106,1.5,0.18,-0.275,0.944,-2,1,1296
-0.472,-0.327,0.0106,1e-16,0e+00,-1,24,1,1297
-0.0313,-0.0325,1.5,0.279,0.186,0.942,-2,1,1297
-0.23,-0.724,-0.00173,1e-16,0e+00,-1,4,1,1298
0.07,0.0357,1.5,0.176,0.444,0.878,-2,1,1298
-0.434,-0.666,-0.00911,8e-17,0e+00,-1,3,1,1299
0.0312,0.0998,1.5,0.265,0.436,0.86,-2,1,1299
-0.324,-0.394,-0.000772,1e-16,0e+00,-1,18,1,1300
-0.0392,0.0442,1.5,0.18,0.275,0.944,-2,1,1300
-0.482,-0.375,0.000693,8e-17,3e-17,-1,17,1,1301
-0.0375,0.0749,1.5,0.273,0.276,0.921,-2,1,1301
0.147,-0.284,0.000245,1e-16,0e+00,-1,28,1,1302
0.00193,-0.00196,1.5,-0.0948,0.184,0.978,-2,1,1302
-0.358,0.704,-0.0112,8e-17,0e+00,-1,73,1,1303
-0.353,0.696,0.00329,0.267,-0.442,0.857,74,1,1303
-0.348,0.756,0.0171,1e-16,0e+00,-1,74,1,1304
-0.053,0.0132,1.5,0.175,-0.441,0.88,-2,1,1304
0.383,-0.612,0.0022,8e-17,3e-17,-1,16,1,1305
-0.0611,-0.0108,1.5,-0.265,0.359,0.895,-2,1,1305
0.139,-0.0504,-0.000139,1e-16,0e+00,-1,42,1,1306
0.00328,-0.0504,1.5,-0.0901,-1e-05,0.996,-2,1,1306
0.0895,-0.259,-0.0049,1e-16,0e+00,-1,28,1,1307
-0.0528,0.0254,1.5,-0.0925,0.185,0.978,-2,1,1307
-0.0281,-0.679,-0.00737,1e-16,0e+00,-1,6,1,1308
-0.0295,0.0831,1.5,-0.000864,0.451,0.892,-2,1,1308
0.382,-0.285,-0.00606,8e-17,0e+00,-1,30,1,1309
-0.0585,0.00799,1.5,-0.276,0.184,0.943,-2,1,1309
-0.277,-0.643,-0.0166,1e-16,0e+00,-1,4,1,1310
-0.272,-0.629,0.0104,0.181,0.446,0.877,11,1,1310
0.124,0.114,-0.00219,1e-16,-7e-18,-1,49,1,1311
-0.0208,-0.0273,1.5,-0.0953,-0.0933,0.991,-2,1,1311
-0.137,0.629,0.0114,1e-16,0e+00,-1,68,1,1312
0.0108,0.0383,1.5,0.092,-0.367,0.926,-2,1,1312
0.0377,0.692,-0.00419,1e-16,0e+00,-1,76,1,1313
0.0342,-0.0591,1.5,-0.00211,-0.447,0.895,-2,1,1313
0.256,0.295,-0.00163,1e-16,-1e-17,-1,57,1,1314
-0.033,0.00429,1.5,-0.186,-0.186,0.965,-2,1,1314
0.119,0.233,-0.00592,1e-16,0e+00,-1,56,1,1315
-0.0314,-0.0548,1.5,-0.0976,-0.187,0.978,-2,1,1315
0.33,-0.475,0.0113,1e-16,0e+00,-1,22,1,1316
0.0387,-0.0426,1.5,-0.184,0.274,0.944,-2,1,1316
0.354,-0.422,0.00604,1e-16,0e+00,-1,22,1,1317
0.0661,0.0117,1.5,-0.182,0.274,0.944,-2,1,1317
0.13,0.133,-0.000978,1e-16,-7e-18,-1,49,1,1318
-0.00688,-0.00897,1.5,-0.0906,-0.0938,0.991,-2,1,1318
-0.243,0.626,0.0072,1e-16,0e+00,-1,67,1,1319
0.0463,0.0359,1.5,0.178,-0.362,0.915,-2,1,1319
-0.462,0.347,0.011,1e-16,0e+00,-1,52,1,1320
-0.0305,0.0556,1.5,0.273,-0.185,0.944,-2,1,1320
0.416,-0.0096,-0.00136,1e-16,0e+00,-1,44,1,1321
-0.0226,-0.0113,1.5,-0.281,-0.00109,0.96,-2,1,1321
-0.0223,-0.457,0.00435,1e-16,0e+00,-1,20,1,1322
-0.0249,-0.0247,1.5,-0.00172,0.277,0.961,-2,1,1322
0.141,-0.338,0.00508,1e-16,0e+00,-1,28,1,1323
-0.00118,-0.0499,1.5,-0.0928,0.189,0.978,-2,1,1323
-0.459,0.713,0.00547,8e-17,0e+00,-1,73,1,1324
-0.00269,-0.0531,1.5,0.262,-0.44,0.859,-2,1,1324
-0.218,-0.0653,-0.00626,1e-16,0e+00,-1,39,1,1325
0.0727,-0.0695,1.5,0.189,-0.00268,0.982,-2,1,1325
0.169,0.369,-0.0069,1e-16,0e+00,-1,63,1,1326
0.0231,-0.0617,1.5,-0.0925,-0.273,0.957,-2,1,1326
0.226,-0.643,-0.0213,1e-16,0e+00,-1,8,1,1327
0.221,-0.63,0.00569,-0.174,0.443,0.88,15,1,1327
-0.0319,-0.382,-0.00625,1e-16,0e+00,-1,20,1,1328
-0.0261,0.0544,1.5,0.0037,0.278,0.96,-2,1,1328
0.268,-0.00347,-0.00148,1e-16,0e+00,-1,43,1,1329
-0.0225,-0.00109,1.5,-0.19,0.00155,0.982,-2,1,1329
0.00892,0.557,-0.00208,1e-16,0e+00,-1,69,1,1330
0.00469,-0.039,1.5,-0.00262,-0.369,0.929,-2,1,1330
0.164,0.152,0.00149,1e-16,-7e-18,-1,49,1,1331
0.0271,0.0126,1.5,-0.0903,-0.0922,0.992,-2,1,1331
-0.179,0.723,0.00472,1e-16,3e-17,-1,75,1,1332
-0.0282,-0.0218,1.5,0.0898,-0.444,0.892,-2,1,1332
-0.468,0.342,0.0113,1e-16,0e+00,-1,52,1,1333
-0.0303,0.0571,1.5,0.277,-0.18,0.944,-2,1,1333
-0.323,-0.558,0.00192,1e-16,0e+00,-1,11,1,1334
-0.0267,0.0311,1.5,0.181,0.36,0.915,-2,1,1334
-0.0226,0.677,-0.00776,1e-16,0e+00,-1,76,1,1335
-0.0202,-0.0806,1.5,0.00142,-0.449,0.893,-2,1,1335
0.307,-0.273,0.00113,1e-16,1e-17,-1,29,1,1336
0.0181,0.0229,1.5,-0.186,0.19,0.964,-2,1,1336
-0.0886,0.235,-0.00718,1e-16,0e+00,-1,54,1,1337
0.0564,-0.0559,1.5,0.094,-0.189,0.978,-2,1,1337
-0.044,-0.528,-0.00758,1e-16,0e+00,-1,13,1,1338
-0.0477,0.0689,1.5,-0.0023,0.368,0.93,-2,1,1338
0.196,0.315,0.00555,1e-16,0e+00,-1,56,1,1339
0.0566,0.0293,1.5,-0.0915,-0.187,0.978,-2,1,1339
0.444,0.375,-0.00467,1e-16,-3e-17,-1,65,1,1340
0.000446,-0.075,1.5,-0.272,-0.276,0.922,-2,1,1340
0.285,0.602,0.0065,1e-16,0e+00,-1,71,1,1341
-0.00622,0.0135,1.5,-0.178,-0.361,0.915,-2,1,1341
-0.0751,-0.368,-0.0114,1e-16,0e+00,-1,19,1,1342
0.0709,0.0731,1.5,0.0924,0.279,0.956,-2,1,1342
-0.251,0.583,-0.000204,1e-16,0e+00,-1,67,1,1343
0.0501,-0.0126,1.5,0.183,-0.363,0.914,-2,1,1343
-0.398,-0.026,-0.00403,8e-17,0e+00,-1,38,1,1344
0.0381,-0.021,1.5,0.278,0.00322,0.961,-2,1,1344
-0.139,-0.401,-0.00371,1e-16,0e+00,-1,19,1,1345
0.0109,0.0407,1.5,0.0952,0.28,0.955,-2,1,1345
0.0771,0.524,-0.0115,1e-16,0e+00,-1,70,1,1346
-0.0687,-0.0748,1.5,-0.0893,-0.367,0.926,-2,1,1346
0.085,-0.252,-0.00576,1e-16,0e+00,-1,28,1,1347
-0.062,0.0432,1.5,-0.0954,0.191,0.977,-2,1,1347
-0.195,-0.353,0.00897,1e-16,0e+00,-1,26,1,1348
-0.0558,-0.0709,1.5,0.091,0.185,0.979,-2,1,1348
0.489,0.311,0.0115,8e-17,0e+00,-1,58,1,1349
0.0488,0.0206,1.5,-0.279,-0.184,0.943,-2,1,1349
0.186,-0.72,0.00452,1e-16,-3e-17,-1,7,1,1350
0.0309,0.0363,1.5,-0.0921,0.45,0.888,-2,1,1350
0.123,-0.0618,-0.000883,1e-16,0e+00,-1,42,1,1351
-0.0225,-0.0567,1.5,-0.0967,0.0034,0.995,-2,1,1351
0.156,-0.647,-0.0143,1e-16,-3e-17,-1,7,1,1352
0.153,-0.633,0.0128,-0.0867,0.445,0.891,14,1,1352
-0.0158,0.116,-0.00123,1e-16,0e+00,-1,48,1,1353
-0.0216,-0.0244,1.5,-0.00381,-0.0931,0.996,-2,1,1353
-0.385,-0.612,0.00253,1e-16,3e-17,-1,10,1,1354
0.0627,-0.0131,1.5,0.267,0.358,0.895,-2,1,1354
-0.134,-0.29,0.000188,1e-16,0e+00,-1,26,1,1355
0.00903,0.00357,1.5,0.0932,0.191,0.977,-2,1,1355
-0.0855,-0.601,0.0035,1e-16,0e+00,-1,12,1,1356
0.0611,-0.0099,1.5,0.0907,0.366,0.926,-2,1,1356
0.41,-0.45,0.00103,1e-16,3e-17,-1,23,1,1357
-0.0346,-0.0102,1.5,-0.274,0.271,0.923,-2,1,1357
-0.299,-0.677,-0.00631,1e-16,0e+00,-1,4,1,1358
-5e-05,0.0898,1.5,0.174,0.447,0.877,-2,1,1358
-0.376,0.448,-0.0039,8e-17,-3e-17,-1,59,1,1359
0.0671,0.000895,1.5,0.272,-0.274,0.922,-2,1,1359
-0.432,-0.405,-0.00213,8e-17,3e-17,-1,17,1,1360
0.00513,0.0375,1.5,0.269,0.272,0.924,-2,1,1360
-0.0828,0.207,0.000265,1e-16,-7e-18,-1,47,1,1361
0.0633,0.0638,1.5,0.0965,-0.0945,0.991,-2,1,1361
-0.471,0.704,0.00483,8e-17,0e+00,-1,73,1,1362
-0.00974,-0.0571,1.5,0.265,-0.437,0.859,-2,1,1362
0.0699,0.388,-0.00534,1e-16,0e+00,-1,62,1,1363
0.0699,-0.0437,1.5,2e-05,-0.276,0.961,-2,1,1363
-0.473,0.57,0.00707,1e-16,-3e-17,-1,66,1,1364
-0.0301,-0.0249,1.5,0.265,-0.357,0.896,-2,1,1364
-0.237,0.389,-0.00966,1e-16,0e+00,-1,60,1,1365
0.0616,-0.051,1.5,0.187,-0.275,0.943,-2,1,1365
-0.283,-0.098,-0.00221,1e-16,0e+00,-1,32,1,1366
0.00861,0.0511,1.5,0.189,0.097,0.977,-2,1,1366
0.0673,-0.549,-0.00365,1e-16,0e+00,-1,13,1,1367
0.0685,0.0482,1.5,0.000704,0.369,0.929,-2,1,1367
-0.365,0.575,-0.00737,1e-16,-3e-17,-1,66,1,1368
0.085,-0.0346,1.5,0.267,-0.361,0.894,-2,1,1368
-0.34,0.276,0.00453,1e-16,-1e-17,-1,53,1,1369
-0.0547,-0.0154,1.5,0.184,-0.188,0.965,-2,1,1369
0.0259,0.532,-0.00689,1e-16,0e+00,-1,69,1,1370
0.0284,-0.0619,1.5,0.00153,-0.366,0.93,-2,1,1370
0.255,-0.545,-0.00701,1e-16,0e+00,-1,15,1,1371
-0.0368,0.0526,1.5,-0.177,0.363,0.915,-2,1,1371
0.341,-0.675,-0.00276,1e-16,0e+00,-1,8,1,1372
0.0303,0.0807,1.5,-0.182,0.442,0.878,-2,1,1372
0.0843,-0.156,-0.00205,1e-16,7e-18,-1,35,1,1373
-0.0521,-0.0122,1.5,-0.0901,0.0951,0.991,-2,1,1373
-0.494,-0.292,0.0103,1e-16,0e+00,-1,24,1,1374
-0.0555,0.00318,1.5,0.277,0.187,0.942,-2,1,1374
0.347,-0.212,0.00926,1e-16,0e+00,-1,36,1,1375
0.061,-0.0697,1.5,-0.188,0.0932,0.978,-2,1,1375
-0.41,0.262,-0.00438,1e-16,0e+00,-1,52,1,1376
0.0245,-0.0325,1.5,0.273,-0.185,0.944,-2,1,1376
0.0829,-0.00132,1.501,1e-16,0e+00,-1,1,1,1377
-0.316,0.324,0.00684,1e-16,-1e-17,-1,53,1,1378
-0.028,0.0374,1.5,0.186,-0.185,0.965,-2,1,1378
0.218,-0.296,-0.00506,1e-16,1e-17,-1,29,1,1379
-0.0665,-0.00948,1.5,-0.183,0.184,0.966,-2,1,1379
0.251,0.258,-0.00554,1e-16,-1e-17,-1,57,1,1380
-0.0362,-0.0369,1.5,-0.184,-0.189,0.965,-2,1,1380
0.36,-0.631,0.00268,8e-17,3e-17,-1,16,1,1381
-0.0963,-0.0302,1.5,-0.272,0.359,0.893,-2,1,1381
-0.22,-0.717,-0.0043,1e-16,0e+00,-1,4,1,1382
0.0873,0.0458,1.5,0.179,0.445,0.877,-2,1,1382
0.494,-0.249,0.00626,8e-17,0e+00,-1,30,1,1383
0.061,0.0475,1.5,-0.273,0.187,0.944,-2,1,1383
0.0389,0.404,-0.00306,1e-16,0e+00,-1,62,1,1384
0.043,-0.0305,1.5,0.00262,-0.278,0.961,-2,1,1384
-0.215,-0.135,-0.00685,1e-16,0e+00,-1,32,1,1385
0.0704,0.00264,1.5,0.185,0.0895,0.979,-2,1,1385
-0.282,-0.376,-0.00724,1e-16,0e+00,-1,18,1,1386
0.00777,0.0699,1.5,0.181,0.279,0.943,-2,1,1386
-0.357,-0.151,-0.00938,8e-17,0e+00,-1,31,1,1387
-0.352,-0.15,0.00681,0.276,0.094,0.957,32,1,1387
0.143,-0.0882,-0.0025,1e-16,7e-18,-1,35,1,1388
0.000364,0.0581,1.5,-0.094,0.0964,0.991,-2,1,1388
0.269,-0.698,-0.00436,1e-16,0e+00,-1,8,1,1389
-0.0393,0.0689,1.5,-0.18,0.447,0.877,-2,1,1389
0.309,0.342,0.00788,1e-16,-1e-17,-1,57,1,1390
0.0186,0.0564,1.5,-0.188,-0.185,0.965,-2,1,1390
-0.157,-0.577,0.00239,1e-16,0e+00,-1,12,1,1391
-0.0108,0.0073,1.5,0.0908,0.362,0.928,-2,1,1391
-0.334,-0.0687,0.00469,1e-16,0e+00,-1,39,1,1392
-0.0485,-0.0658,1.5,0.187,0.00194,0.982,-2,1,1392
0.338,0.204,0.008,1e-16,0e+00,-1,50,1,1393
0.0504,0.0612,1.5,-0.188,-0.0933,0.978,-2,1,1393
0.000363,0.461,0.00503,1e-16,0e+00,-1,62,1,1394
-0.00193,0.0329,1.5,-0.00148,-0.276,0.961,-2,1,1394
-0.28,0.174,0.00112,1e-16,0e+00,-1,46,1,1395
0.00312,0.0307,1.5,0.185,-0.0936,0.978,-2,1,1395
0.377,-0.669,-0.0166,1e-16,0e+00,-1,9,1,1396
-0.000919,0.763,0.0126,1e-16,0e+00,-1,76,1,1397
0.00182,0.0255,1.5,0.00165,-0.444,0.896,-2,1,1397
0.206,0.485,0.0113,1e-16,0e+00,-1,63,1,1398
0.0609,0.0598,1.5,-0.093,-0.273,0.957,-2,1,1398
0.36,-0.73,-0.00464,1e-16,0e+00,-1,9,1,1399
-0.469,0.622,0.0164,1e-16,-3e-17,-1,66,1,1400
-0.0236,0.0283,1.5,0.268,-0.358,0.894,-2,1,1400
-0.36,0.667,-0.0195,8e-17,0e+00,-1,73,1,1401
-0.0916,0.265,-0.00415,1e-16,0e+00,-1,54,1,1402
0.048,-0.0188,1.5,0.0908,-0.185,0.979,-2,1,1402
-0.395,-0.566,-0.00469,1e-16,3e-17,-1,10,1,1403
0.0607,0.044,1.5,0.27,0.362,0.892,-2,1,1403
0.367,0.555,-0.0108,8e-17,-3e-17,-1,72,1,1404
-0.0846,-0.0499,1.5,-0.268,-0.358,0.894,-2,1,1404
0.359,0.0151,-0.00953,1e-16,0e+00,-1,44,1,1405
-0.0762,0.0123,1.5,-0.277,-0.00175,0.961,-2,1,1405
-0.224,-0.124,-0.0065,1e-16,0e+00,-1,32,1,1406
0.0624,0.0231,1.5,0.186,0.0953,0.978,-2,1,1406
0.0201,0.0564,1.501,1e-16,0e+00,-1,1,1,1407
0.469,-0.625,0.0169,8e-17,3e-17,-1,16,1,1408
0.0181,-0.0317,1.5,-0.272,0.358,0.893,-2,1,1408
0.0558,0.226,-0.00547,1e-16,0e+00,-1,55,1,1409
0.0562,-0.0608,1.5,0.000289,-0.187,0.982,-2,1,1409
-0.482,-0.373,0.00031,8e-17,3e-17,-1,17,1,1410
-0.0345,0.0758,1.5,0.275,0.275,0.921,-2,1,1410
0.218,0.676,-0.0142,1e-16,0e+00,-1,78,1,1411
-0.0898,-0.0899,1.5,-0.178,-0.444,0.878,-2,1,1411
-0.152,-0.0808,-0.00241,1e-16,7e-18,-1,33,1,1412
-0.0104,0.0575,1.5,0.0937,0.0913,0.991,-2,1,1412
0.0427,0.258,-0.00249,1e-16,0e+00,-1,55,1,1413
0.0401,-0.0287,1.5,-0.00175,-0.187,0.982,-2,1,1413
-0.409,0.618,0.00706,1e-16,-3e-17,-1,66,1,1414
0.0452,0.0191,1.5,0.272,-0.358,0.893,-2,1,1414
0.0257,0.531,-0.00705,1e-16,0e+00,-1,69,1,1415
0.0195,-0.0601,1.5,-0.00383,-0.365,0.931,-2,1,1415
0.427,-0.114,-0.00112,1e-16,0e+00,-1,37,1,1416
-0.00762,0.0251,1.5,-0.277,0.0888,0.957,-2,1,1416
0.27,-0.207,0.00177,1e-16,0e+00,-1,36,1,1417
-0.0175,-0.0594,1.5,-0.188,0.096,0.977,-2,1,1417
-0.271,-0.717,0.000326,1e-16,0e+00,-1,4,1,1418
0.0334,0.0451,1.5,0.178,0.446,0.877,-2,1,1418
0.169,-0.243,-0.00261,1e-16,0e+00,-1,28,1,1419
0.0196,0.0463,1.5,-0.0974,0.188,0.977,-2,1,1419
0.319,0.5,-0.00965,1e-16,0e+00,-1,71,1,1420
0.314,0.491,0.0121,-0.179,-0.366,0.913,64,1,1420
0.0687,0.588,0.00371,1e-16,0e+00,-1,69,1,1421
0.0692,0.000184,1.5,0.00034,-0.365,0.931,-2,1,1421
-0.0518,-0.749,0.00928,1e-16,0e+00,-1,6,1,1422
-0.0499,0.00249,1.5,0.00113,0.45,0.893,-2,1,1422
0.0561,-0.348,0.00606,1e-16,0e+00,-1,27,1,1423
0.0592,-0.0689,1.5,0.00204,0.184,0.983,-2,1,1423
-0.24,-0.75,0.0053,1e-16,0e+00,-1,4,1,1424
0.0648,0.0114,1.5,0.179,0.447,0.877,-2,1,1424
0.285,-0.757,0.0111,1e-16,0e+00,-1,8,1,1425
-0.00942,-0.00425,1.5,-0.174,0.444,0.879,-2,1,1425
-0.446,-0.748,0.0118,8e-17,0e+00,-1,3,1,1426
0.0175,0.0169,1.5,0.267,0.44,0.857,-2,1,1426
-0.101,-0.653,-0.0155,1e-16,-3e-17,-1,5,1,1427
-0.171,-0.0427,0.00139,1e-16,0e+00,-1,40,1,1428
-0.0252,-0.0382,1.5,0.0971,0.00297,0.995,-2,1,1428
-0.109,-0.322,0.00205,1e-16,0e+00,-1,26,1,1429
0.0397,-0.0354,1.5,0.097,0.187,0.978,-2,1,1429
-0.067,-0.308,0.00231,1e-16,0e+00,-1,27,1,1430
-0.067,-0.0201,1.5,1e-06,0.189,0.982,-2,1,1430
0.386,-0.182,-0.00374,1e-16,0e+00,-1,37,1,1431
-0.0477,-0.0402,1.5,-0.276,0.0903,0.957,-2,1,1431
-0.116,-0.216,-0.00764,1e-16,0e+00,-1,26,1,1432
0.0242,0.0743,1.5,0.0907,0.189,0.978,-2,1,1432
-0.378,-0.0938,-0.0091,8e-17,0e+00,-1,31,1,1433
0.0542,0.0558,1.5,0.274,0.0949,0.957,-2,1,1433
0.46,-0.0237,0.00478,1e-16,0e+00,-1,44,1,1434
0.0295,-0.0245,1.5,-0.276,-0.000533,0.961,-2,1,1434
0.41,-0.47,0.00395,1e-16,3e-17,-1,23,1,1435
-0.0357,-0.0309,1.5,-0.275,0.271,0.923,-2,1,1435
-0.252,-0.42,-0.00382,1e-16,0e+00,-1,18,1,1436
0.0341,0.0194,1.5,0.18,0.276,0.944,-2,1,1436
0.0511,-0.369,-0.00815,1e-16,0e+00,-1,20,1,1437
0.051,0.0661,1.5,-9e-06,0.277,0.961,-2,1,1437
-0.139,0.0389,-0.000151,1e-16,0e+00,-1,40,1,1438
0.00668,0.0398,1.5,0.0965,0.000627,0.995,-2,1,1438
-0.276,-0.736,0.00543,1e-16,0e+00,-1,4,1,1439
0.0222,0.016,1.5,0.175,0.443,0.879,-2,1,1439
0.382,-0.712,-0.00572,1e-16,0e+00,-1,9,1,1440
-0.0856,0.0621,1.5,-0.266,0.441,0.857,-2,1,1440
0.028,-0.625,0.0107,1e-16,0e+00,-1,13,1,1441
0.0311,-0.0329,1.5,0.00189,0.369,0.929,-2,1,1441
0.108,0.0294,-0.00161,1e-16,0e+00,-1,42,1,1442
-0.0329,0.0265,1.5,-0.0934,-0.00193,0.996,-2,1,1442
0.274,0.48,0.00673,1e-16,0e+00,-1,64,1,1443
-0.0227,0.0415,1.5,-0.188,-0.277,0.942,-2,1,1443
-0.00384,0.109,-0.00158,1e-16,0e+00,-1,48,1,1444
0.00122,-0.0376,1.5,0.00335,-0.0969,0.995,-2,1,1444
0.231,0.38,-0.0116,1e-16,0e+00,-1,64,1,1445
-0.0671,-0.0662,1.5,-0.186,-0.278,0.942,-2,1,1445
-0.0125,0.436,0.00135,1e-16,0e+00,-1,62,1,1446
-0.0126,0.000591,1.5,-4e-06,-0.279,0.96,-2,1,1446
-0.408,-0.42,-0.00342,8e-17,3e-17,-1,17,1,1447
0.0323,0.0246,1.5,0.27,0.273,0.923,-2,1,1447
0.368,0.465,-0.00275,1e-16,-3e-17,-1,65,1,1448
-0.0828,0.017,1.5,-0.276,-0.275,0.921,-2,1,1448
-0.184,-0.696,-0.00141,1e-16,-3e-17,-1,5,1,1449
-0.0338,0.0639,1.5,0.0887,0.45,0.889,-2,1,1449
0.32,-0.264,0.00151,1e-16,1e-17,-1,29,1,1450
0.034,0.0192,1.5,-0.185,0.182,0.966,-2,1,1450
0.412,-0.468,0.00399,1e-16,3e-17,-1,23,1,1451
-0.0325,-0.02,1.5,-0.274,0.276,0.921,-2,1,1451
0.23,0.306,-0.003,1e-16,-1e-17,-1,57,1,1452
-0.0604,0.011,1.5,-0.186,-0.189,0.964,-2,1,1452
-0.466,0.511,-0.00501,1e-16,-3e-17,-1,66,1,1453
-0.0151,-0.0859,1.5,0.268,-0.355,0.895,-2,1,1453
0.23,0.553,-0.00786,1e-16,0e+00,-1,71,1,1454
-0.061,-0.0431,1.5,-0.177,-0.362,0.915,-2,1,1454
-0.15,0.729,0.00499,1e-16,3e-17,-1,75,1,1455
-0.00587,-0.0222,1.5,0.0861,-0.447,0.89,-2,1,1455
-0.387,0.756,0.00528,8e-17,0e+00,-1,73,1,1456
0.0688,-0.0142,1.5,0.262,-0.442,0.858,-2,1,1456
0.371,-0.567,-0.00806,8e-17,3e-17,-1,16,1,1457
-0.0798,0.0354,1.5,-0.267,0.357,0.895,-2,1,1457
-0.26,-0.363,-0.0112,1e-16,0e+00,-1,18,1,1458
0.0373,0.0855,1.5,0.186,0.279,0.942,-2,1,1458
-0.0749,0.345,0.00261,1e-16,0e+00,-1,54,1,1459
0.0632,0.0607,1.5,0.0902,-0.186,0.978,-2,1,1459
0.411,0.706,-0.0032,1e-16,0e+00,-1,79,1,1460
-0.0491,-0.0695,1.5,-0.262,-0.442,0.858,-2,1,1460
0.403,-0.472,0.00328,1e-16,3e-17,-1,23,1,1461
-0.0403,-0.0276,1.5,-0.273,0.274,0.922,-2,1,1461
-0.274,-0.528,-0.00856,1e-16,0e+00,-1,11,1,1462
0.0229,0.0739,1.5,0.18,0.364,0.914,-2,1,1462
-0.247,0.453,0.000339,1e-16,0e+00,-1,60,1,1463
0.0391,0.0192,1.5,0.18,-0.273,0.945,-2,1,1463
0.178,0.394,-0.00282,1e-16,0e+00,-1,63,1,1464
0.0304,-0.0352,1.5,-0.0938,-0.274,0.957,-2,1,1464
-0.336,0.453,0.00874,1e-16,0e+00,-1,60,1,1465
-0.0449,0.0231,1.5,0.185,-0.272,0.944,-2,1,1465
0.0541,0.35,0.00628,1e-16,0e+00,-1,55,1,1466
0.0533,0.0619,1.5,-0.000574,-0.19,0.982,-2,1,1466
0.269,0.276,-0.00222,1e-16,-1e-17,-1,57,1,1467
-0.0154,-0.0144,1.5,-0.183,-0.186,0.965,-2,1,1467
0.0746,-0.316,-0.00014,1e-16,0e+00,-1,28,1,1468
-0.0718,-0.0348,1.5,-0.0955,0.184,0.978,-2,1,1468
0.032,-0.263,-0.00197,1e-16,0e+00,-1,27,1,1469
0.0299,0.0247,1.5,-0.00136,0.188,0.982,-2,1,1469
